DB ID	Is abstract?	Part of Speech	Lemma
570316	False	eng subst	visual aphasia
570318	False	eng subst	word blindness
570319	False	eng subst	Wernicke's aphasia
570320	False	eng subst	fluent aphasia
570321	False	eng subst	receptive aphasia
570322	False	eng subst	sensory aphasia
570323	False	eng subst	impressive aphasia
570330	False	eng subst	auditory agnosia
570331	False	eng subst	visual agnosia
570332	False	eng subst	Creutzfeldt-Jakob disease
570334	False	eng subst	Jakob-Creutzfeldt disease
570338	False	eng subst	air embolism
570340	False	eng subst	gas embolism
570341	False	eng subst	fat embolism
570342	False	eng subst	pulmonary embolism
570345	False	eng subst	cerebral thrombosis
570346	False	eng subst	coronary occlusion
570347	False	eng subst	coronary heart disease
570348	False	eng subst	coronary thrombosis
570350	False	eng subst	milk leg
570351	False	eng subst	white leg
570352	False	eng subst	phlegmasia alba dolens
570355	False	eng subst	heart disease
570357	False	eng subst	high blood pressure
570364	False	eng subst	orthostatic hypotension
570365	False	eng subst	postural hypotension
570367	False	eng subst	essential hypertension
570370	False	eng subst	portal hypertension
570371	False	eng subst	malignant hypertension
570372	False	eng subst	secondary hypertension
570373	False	eng subst	white-coat hypertension
570376	False	eng subst	amyotrophic lateral sclerosis
570378	False	eng subst	Lou Gehrig's disease
570381	False	eng subst	aortic aneurysm
570382	False	eng subst	abdominal aortic aneurysm
570384	False	eng subst	aortic stenosis
570387	False	eng subst	pulmonary stenosis
570388	False	eng subst	pyloric stenosis
570392	False	eng subst	cerebral aneurysm
570393	False	eng subst	intracranial aneurysm
570394	False	eng subst	ventricular aneurysm
570395	False	eng subst	angina pectoris
570399	False	eng subst	arterial sclerosis
570400	False	eng subst	hardening of the arteries
570401	False	eng subst	induration of the arteries
570402	False	eng subst	coronary-artery disease
570405	False	eng subst	coronary artery disease
570408	False	eng subst	nerve compression
570409	False	eng subst	nerve entrapment
570410	False	eng subst	arteriosclerosis obliterans
570418	False	eng subst	cardiac arrhythmia
570422	False	eng subst	hypertrophic cardiomyopathy
570424	False	eng subst	gallop rhythm
570425	False	eng subst	cantering rhythm
570426	False	eng subst	mitral valve prolapse
570427	False	eng subst	mitral stenosis
570428	False	eng subst	mitral valve stenosis
570429	False	eng subst	circulatory failure
570430	False	eng subst	heart failure
570431	False	eng subst	coronary failure
570432	False	eng subst	valvular heart disease
570433	False	eng subst	congestive heart failure
570434	False	eng subst	heart attack
570435	False	eng subst	myocardial infarction
570436	False	eng subst	myocardial infarct
570438	False	eng subst	kidney disease
570439	False	eng subst	renal disorder
570443	False	eng subst	coronary insufficiency
570444	False	eng subst	cardiac insufficiency
570446	False	eng subst	Bright's disease
570449	False	eng subst	polycystic kidney disease
570452	False	eng subst	renal failure
570453	False	eng subst	kidney failure
570454	False	eng subst	renal insufficiency
570455	False	eng subst	acute renal failure
570456	False	eng subst	acute kidney failure
570457	False	eng subst	chronic renal failure
570458	False	eng subst	chronic kidney failure
570463	False	eng subst	renal lithiasis
570467	False	eng subst	liver disease
570469	False	eng subst	cirrhosis of the liver
570470	False	eng subst	fatty liver
570471	False	eng subst	Addison's disease
570472	False	eng subst	Addison's syndrome
570478	False	eng subst	Cushing's disease
570480	False	eng subst	Cushing's syndrome
570483	False	eng subst	diabetes mellitus
570485	False	eng subst	type I diabetes
570486	False	eng subst	insulin-dependent diabetes mellitus
570488	False	eng subst	juvenile-onset diabetes
570489	False	eng subst	juvenile diabetes
570490	False	eng subst	growth-onset diabetes
570491	False	eng subst	ketosis-prone diabetes
570492	False	eng subst	ketoacidosis-prone diabetes
570493	False	eng subst	autoimmune diabetes
570494	False	eng subst	type II diabetes
570495	False	eng subst	non-insulin-dependent diabetes mellitus
570497	False	eng subst	non-insulin-dependent diabetes
570498	False	eng subst	ketosis-resistant diabetes mellitus
570499	False	eng subst	ketosis-resistant diabetes
570500	False	eng subst	ketoacidosis-resistant diabetes mellitus
570501	False	eng subst	ketoacidosis-resistant diabetes
570502	False	eng subst	adult-onset diabetes mellitus
570503	False	eng subst	adult-onset diabetes
570504	False	eng subst	maturity-onset diabetes mellitus
570505	False	eng subst	maturity-onset diabetes
570506	False	eng subst	mature-onset diabetes
570507	False	eng subst	nephrogenic diabetes insipidus
570508	False	eng subst	diabetes insipidus
570509	False	eng subst	latent diabetes
570510	False	eng subst	chemical diabetes
570513	False	eng subst	giant hives
570514	False	eng subst	periodic edema
570515	False	eng subst	Quincke's edema
570519	False	eng subst	Graves' disease
570520	False	eng subst	exophthalmic goiter
570527	False	eng subst	osteosclerosis congenita
570529	False	eng subst	communicable disease
570530	False	eng subst	contagious disease
570535	False	eng subst	Asian influenza
570536	False	eng subst	Asiatic flu
570537	False	eng subst	swine influenza
570538	False	eng subst	swine flu
570542	False	eng subst	German measles
570544	False	eng subst	three-day measles
570545	False	eng subst	epidemic roseola
570547	False	eng subst	exanthema subitum
570548	False	eng subst	roseola infantum
570549	False	eng subst	roseola infantilis
570551	False	eng subst	scarlet fever
570556	False	eng subst	variola major
570558	False	eng subst	variola minor
570561	False	eng subst	milk pox
570562	False	eng subst	white pox
570563	False	eng subst	West Indian smallpox
570564	False	eng subst	Cuban itch
570565	False	eng subst	Kaffir pox
570566	False	eng subst	Vincent's angina
570567	False	eng subst	Vincent's infection
570568	False	eng subst	trench mouth
570574	False	eng subst	dhobi itch
570576	False	eng subst	tinea pedis
570577	False	eng subst	athlete's foot
570578	False	eng subst	tinea barbae
570579	False	eng subst	barber's itch
570580	False	eng subst	tinea capitis
570581	False	eng subst	tinea corporis
570582	False	eng subst	tinea cruris
570583	False	eng subst	jock itch
570584	False	eng subst	eczema marginatum
570588	False	eng subst	legal blindness
570589	False	eng subst	tinea unguium
570590	False	eng subst	infectious disease
570592	False	eng subst	acquired immune deficiency syndrome
570594	False	eng subst	undulant fever
570595	False	eng subst	Malta fever
570596	False	eng subst	Gibraltar fever
570597	False	eng subst	Rock fever
570598	False	eng subst	Mediterranean fever
570602	False	eng subst	severe combined immunodeficiency
570603	False	eng subst	severe combined immunodeficiency disease
570606	False	eng subst	X-linked SCID
570609	False	eng subst	Asiatic cholera
570610	False	eng subst	Indian cholera
570611	False	eng subst	epidemic cholera
570613	False	eng subst	dengue fever
570614	False	eng subst	dandy fever
570615	False	eng subst	breakbone fever
570617	False	eng subst	epidemic disease
570619	False	eng subst	viral hepatitis
570620	False	eng subst	hepatitis A
570621	False	eng subst	infectious hepatitis
570622	False	eng subst	hepatitis B
570623	False	eng subst	serum hepatitis
570624	False	eng subst	hepatitis delta
570625	False	eng subst	delta hepatitis
570626	False	eng subst	hepatitis C
570627	False	eng subst	liver cancer
570628	False	eng subst	cancer of the liver
570630	False	eng subst	herpes simplex
570631	False	eng subst	oral herpes
570632	False	eng subst	herpes labialis
570633	False	eng subst	cold sore
570634	False	eng subst	fever blister
570635	False	eng subst	genital herpes
570636	False	eng subst	herpes genitalis
570637	False	eng subst	herpes zoster
570642	False	eng subst	venereal disease
570644	False	eng subst	venereal infection
570645	False	eng subst	social disease
570646	False	eng subst	Cupid's itch
570647	False	eng subst	Cupid's disease
570648	False	eng subst	Venus's curse
570650	False	eng subst	sexually transmitted disease
570655	False	eng subst	granuloma inguinale
570656	False	eng subst	granuloma venereum
570660	False	eng subst	lues venerea
570662	False	eng subst	primary syphilis
570663	False	eng subst	secondary syphilis
570664	False	eng subst	tertiary syphilis
570665	False	eng subst	tabes dorsalis
570666	False	eng subst	locomotor ataxia
570669	False	eng subst	infectious mononucleosis
570672	False	eng subst	glandular fever
570673	False	eng subst	kissing disease
570674	False	eng subst	Ebola hemorrhagic fever
570675	False	eng subst	Ebola fever
570677	False	eng subst	Lassa fever
570679	False	eng subst	Hansen's disease
570680	False	eng subst	tuberculoid leprosy
570681	False	eng subst	lepromatous leprosy
570682	False	eng subst	necrotizing enterocolitis
570685	False	eng subst	listeria meningitis
570686	False	eng subst	lymphocytic choriomeningitis
570687	False	eng subst	lymphogranuloma venereum
570689	False	eng subst	lymphopathia venereum
570692	False	eng subst	epidemic parotitis
570693	False	eng subst	cerebrospinal meningitis
570694	False	eng subst	epidemic meningitis
570695	False	eng subst	brain fever
570696	False	eng subst	cerebrospinal fever
570698	False	eng subst	paratyphoid fever
570703	False	eng subst	bubonic plague
570704	False	eng subst	pestis bubonica
570705	False	eng subst	glandular plague
570706	False	eng subst	ambulant plague
570707	False	eng subst	ambulatory plague
570708	False	eng subst	pestis ambulans
570709	False	eng subst	Black Death
570710	False	eng subst	Black Plague
570711	False	eng subst	pneumonic plague
570712	False	eng subst	pulmonic plague
570713	False	eng subst	plague pneumonia
570714	False	eng subst	septicemic plague
570717	False	eng subst	infantile paralysis
570718	False	eng subst	acute anterior poliomyelitis
570719	False	eng subst	Pott's disease
570720	False	eng subst	ratbite fever
570721	False	eng subst	rickettsial disease
570724	False	eng subst	typhus fever
570725	False	eng subst	murine typhus
570726	False	eng subst	rat typhus
570727	False	eng subst	urban typhus
570728	False	eng subst	endemic typhus
570729	False	eng subst	spotted fever
570730	False	eng subst	Rocky Mountain spotted fever
570731	False	eng subst	mountain fever
570732	False	eng subst	tick fever
570733	False	eng subst	Q fever
570735	False	eng subst	trench fever
570736	False	eng subst	tsutsugamushi disease
570737	False	eng subst	scrub typhus
570738	False	eng subst	relapsing fever
570739	False	eng subst	recurrent fever
570740	False	eng subst	rheumatic fever
570741	False	eng subst	rheumatic heart disease
570742	False	eng subst	sweating sickness
570743	False	eng subst	miliary fever
570747	False	eng subst	miliary tuberculosis
570748	False	eng subst	pulmonary tuberculosis
570751	False	eng subst	wasting disease
570752	False	eng subst	white plague
570755	False	eng subst	king's evil
570757	False	eng subst	typhoid fever
570758	False	eng subst	enteric fever
570759	False	eng subst	whooping cough
570764	False	eng subst	yellow jack
570765	False	eng subst	yellow fever
570766	False	eng subst	black vomit
570767	False	eng subst	respiratory disease
570768	False	eng subst	respiratory illness
570769	False	eng subst	respiratory disorder
570771	False	eng subst	common cold
570772	False	eng subst	head cold
570774	False	eng subst	asthma attack
570775	False	eng subst	bronchial asthma
570776	False	eng subst	status asthmaticus
570779	False	eng subst	chronic bronchitis
570780	False	eng subst	chronic obstructive pulmonary disease
570783	False	eng subst	valley fever
570784	False	eng subst	desert rheumatism
570787	False	eng subst	pulmonary emphysema
570789	False	eng subst	atypical pneumonia
570790	False	eng subst	primary atypical pneumonia
570791	False	eng subst	mycoplasmal pneumonia
570793	False	eng subst	bronchial pneumonia
570794	False	eng subst	double pneumonia
570795	False	eng subst	interstitial pneumonia
570796	False	eng subst	lobar pneumonia
570797	False	eng subst	Legionnaires' disease
570798	False	eng subst	pneumococcal pneumonia
570800	False	eng subst	pneumocystis pneumonia
570801	False	eng subst	pneumocystis carinii pneumonia
570802	False	eng subst	interstitial plasma cell pneumonia
570805	False	eng subst	parrot fever
570810	False	eng subst	black lung
570811	False	eng subst	black lung disease
570812	False	eng subst	coal miner's lung
570816	False	eng subst	respiratory distress syndrome
570817	False	eng subst	respiratory distress syndrome of the newborn
570818	False	eng subst	hyaline membrane disease
570819	False	eng subst	genetic disease
570820	False	eng subst	genetic disorder
570821	False	eng subst	genetic abnormality
570822	False	eng subst	genetic defect
570823	False	eng subst	congenital disease
570824	False	eng subst	inherited disease
570825	False	eng subst	inherited disorder
570826	False	eng subst	hereditary disease
570827	False	eng subst	hereditary condition
570838	False	eng subst	color blindness
570839	False	eng subst	colour blindness
570840	False	eng subst	color vision deficiency
570841	False	eng subst	colour vision deficiency
570843	False	eng subst	double vision
570850	False	eng subst	red-green dichromacy
570851	False	eng subst	red-green color blindness
570852	False	eng subst	red-green colour blindness
570858	False	eng subst	yellow-blue dichromacy
570859	False	eng subst	yellow-blue color blindness
570866	False	eng subst	monochromatic vision
570869	False	eng subst	cystic fibrosis
570871	False	eng subst	fibrocystic disease of the pancreas
570872	False	eng subst	pancreatic fibrosis
570874	False	eng subst	inborn error of metabolism
570876	False	eng subst	Gaucher's disease
570877	False	eng subst	Hirschsprung's disease
570878	False	eng subst	congenital megacolon
570879	False	eng subst	Horner's syndrome
570880	False	eng subst	Huntington's chorea
570881	False	eng subst	Huntington's disease
570882	False	eng subst	Hurler's syndrome
570883	False	eng subst	Hurler's disease
570885	False	eng subst	dysostosis multiplex
570888	False	eng subst	malignant hyperthermia
570889	False	eng subst	Marfan's syndrome
570891	False	eng subst	von Recklinghausen's disease
570892	False	eng subst	osteogenesis imperfecta
570902	False	eng subst	Down's syndrome
570903	False	eng subst	Down syndrome
570904	False	eng subst	trisomy 21
570905	False	eng subst	maple syrup urine disease
570906	False	eng subst	branched chain ketoaciduria
570907	False	eng subst	McArdle's disease
570908	False	eng subst	muscular dystrophy
570913	False	eng subst	Becker muscular dystrophy
570914	False	eng subst	distal muscular dystrophy
570915	False	eng subst	Duchenne's muscular dystrophy
570916	False	eng subst	pseudohypertrophic dystrophy
570917	False	eng subst	autosomal dominant disease
570918	False	eng subst	autosomal dominant disorder
570919	False	eng subst	autosomal recessive disease
570920	False	eng subst	autosomal recessive defect
570921	False	eng subst	limb-girdle muscular dystrophy
570923	False	eng subst	myotonic muscular dystrophy
570924	False	eng subst	myotonic dystrophy
570925	False	eng subst	myotonia atrophica
570926	False	eng subst	Steinert's disease
570927	False	eng subst	oculopharyngeal muscular dystrophy
570928	False	eng subst	Niemann-Pick disease
570931	False	eng subst	aplastic anemia
570932	False	eng subst	aplastic anaemia
570933	False	eng subst	erythroblastosis fetalis
570934	False	eng subst	Fanconi's anemia
570935	False	eng subst	Fanconi's anaemia
570936	False	eng subst	congenital pancytopenia
570938	False	eng subst	hemolytic anemia
570939	False	eng subst	haemolytic anaemia
570940	False	eng subst	hyperchromic anemia
570941	False	eng subst	hyperchromic anaemia
570942	False	eng subst	hypochromic anemia
570943	False	eng subst	hypochromic anaemia
570944	False	eng subst	hypoplastic anemia
570945	False	eng subst	hypoplastic anaemia
570946	False	eng subst	iron deficiency anemia
570947	False	eng subst	iron deficiency anaemia
570950	False	eng subst	ischemic stroke
570951	False	eng subst	ischaemic stroke
570952	False	eng subst	transient ischemic attack
570956	False	eng subst	macrocytic anemia
570957	False	eng subst	macrocytic anaemia
570958	False	eng subst	microcytic anemia
570959	False	eng subst	microcytic anaemia
570962	False	eng subst	pernicious anemia
570963	False	eng subst	pernicious anaemia
570964	False	eng subst	malignant anemia
570965	False	eng subst	malignant anaemia
570966	False	eng subst	megaloblastic anemia
570967	False	eng subst	megaloblastic anaemia
570968	False	eng subst	metaplastic anemia
570969	False	eng subst	metaplastic anaemia
570970	False	eng subst	refractory anemia
570971	False	eng subst	refractory anaemia
570972	False	eng subst	sideroblastic anemia
570973	False	eng subst	sideroblastic anaemia
570974	False	eng subst	siderochrestic anemia
570975	False	eng subst	siderochrestic anaemia
570977	False	eng subst	sickle-cell anemia
570978	False	eng subst	sickle-cell anaemia
570979	False	eng subst	sickle-cell disease
570980	False	eng subst	crescent-cell anemia
570981	False	eng subst	crescent-cell anaemia
570982	False	eng subst	drepanocytic anemia
570983	False	eng subst	drepanocytic anaemia
570984	False	eng subst	Spielmeyer-Vogt disease
570985	False	eng subst	juvenile amaurotic idiocy
570986	False	eng subst	Tay-Sachs disease
570988	False	eng subst	Sachs disease
570989	False	eng subst	infantile amaurotic idiocy
570992	False	eng subst	Werdnig-Hoffman disease
570995	False	eng subst	bleeder's disease
570997	False	eng subst	hemophilia A
570998	False	eng subst	haemophilia A
570999	False	eng subst	classical hemophilia
571000	False	eng subst	classical haemophilia
571001	False	eng subst	hemophilia B
571002	False	eng subst	haemophilia B
571003	False	eng subst	Christmas disease
571004	False	eng subst	von Willebrand's disease
571006	False	eng subst	vascular hemophilia
571007	False	eng subst	congenital afibrinogenemia
571008	False	eng subst	inflammatory disease
571010	False	eng subst	stomach flu
571011	False	eng subst	intestinal flu
571012	False	eng subst	cholera infantum
571013	False	eng subst	cholera morbus
571015	False	eng subst	pelvic inflammatory disease
571019	False	eng subst	purulent pleurisy
571022	False	eng subst	sore throat
571024	False	eng subst	raw throat
571027	False	eng subst	peritonsillar abscess
571029	False	eng subst	spasmodic laryngitis
571038	False	eng subst	amebic dysentery
571039	False	eng subst	amoebic dysentery
571044	False	eng subst	Guinea worm disease
571045	False	eng subst	Guinea worm
571050	False	eng subst	focal infection
571051	False	eng subst	fungal infection
571054	False	eng subst	hemorrhagic fever
571055	False	eng subst	haemorrhagic fever
571056	False	eng subst	viral hemorrhagic fever
571057	False	eng subst	viral haemorrhagic fever
571062	False	eng subst	kala azar
571063	False	eng subst	nonsocial infection
571064	False	eng subst	cross infection
571065	False	eng subst	opportunistic infection
571067	False	eng subst	protozoal infection
571068	False	eng subst	respiratory tract infection
571069	False	eng subst	respiratory infection
571070	False	eng subst	lower respiratory infection
571071	False	eng subst	Crimea-Congo hemorrhagic fever
571072	False	eng subst	Rift Valley fever
571074	False	eng subst	viral pneumonia
571075	False	eng subst	severe acute respiratory syndrome
571077	False	eng subst	upper respiratory infection
571084	False	eng subst	visceral leishmaniasis
571086	False	eng subst	Assam fever
571087	False	eng subst	dumdum fever
571088	False	eng subst	cutaneous leishmaniasis
571089	False	eng subst	Old World leishmaniasis
571090	False	eng subst	oriental sore
571091	False	eng subst	tropical sore
571092	False	eng subst	Delhi boil
571093	False	eng subst	Aleppo boil
571094	False	eng subst	mucocutaneous leishmaniasis
571095	False	eng subst	New World leishmaniasis
571096	False	eng subst	American leishmaniasis
571097	False	eng subst	leishmaniasis americana
571098	False	eng subst	nasopharyngeal leishmaniasis
571101	False	eng subst	monilia disease
571110	False	eng subst	focal point
571126	False	eng subst	suppurating sore
571128	False	eng subst	saddle sore
571130	False	eng subst	bacillary dysentery
571131	False	eng subst	staphylococcal infection
571132	False	eng subst	streptococcal sore throat
571133	False	eng subst	strep throat
571134	False	eng subst	streptococcus tonsilitis
571135	False	eng subst	septic sore throat
571136	False	eng subst	throat infection
571140	False	eng subst	eye infection
571143	False	eng subst	tapeworm infection
571148	False	eng subst	viral infection
571149	False	eng subst	virus infection
571151	False	eng subst	rheumatoid arthritis
571152	False	eng subst	atrophic arthritis
571154	False	eng subst	rheumatoid factor
571155	False	eng subst	autoimmune disease
571156	False	eng subst	autoimmune disorder
571157	False	eng subst	psoriatic arthritis
571158	False	eng subst	Still's disease
571159	False	eng subst	juvenile rheumatoid arthritis
571161	False	eng subst	degenerative arthritis
571162	False	eng subst	degenerative joint disease
571164	False	eng subst	housemaid's knee
571167	False	eng subst	gouty arthritis
571170	False	eng subst	blood disease
571171	False	eng subst	blood disorder
571172	False	eng subst	blood poisoning
571177	False	eng subst	ozone sickness
571178	False	eng subst	puerperal fever
571179	False	eng subst	childbed fever
571184	False	eng subst	toxemia of pregnancy
571185	False	eng subst	toxaemia of pregnancy
571199	False	eng subst	Hand-Schuller-Christian disease
571200	False	eng subst	Schuller-Christian disease
571201	False	eng subst	Haverhill fever
571203	False	eng subst	hydatid mole
571204	False	eng subst	hydatidiform mole
571205	False	eng subst	molar pregnancy
571207	False	eng subst	water on the knee
571223	False	eng subst	lysine intolerance
571235	False	eng subst	Mediterranean anemia
571236	False	eng subst	Mediterranean anaemia
571237	False	eng subst	Cooley's anemia
571238	False	eng subst	Cooley's anaemia
571239	False	eng subst	thalassemia major
571240	False	eng subst	thalassaemia major
571246	False	eng subst	cyclic neutropenia
571254	False	eng subst	nonthrombocytopenic purpura
571255	False	eng subst	essential thrombocytopenia
571258	False	eng subst	deficiency disease
571259	False	eng subst	fibrocystic breast disease
571260	False	eng subst	fibrocystic disease of the breast
571261	False	eng subst	cystic breast disease
571262	False	eng subst	cystic mastitis
571269	False	eng subst	kakke disease
571277	False	eng subst	mental abnormality
571279	False	eng subst	organic brain syndrome
571280	False	eng subst	zinc deficiency
571282	False	eng subst	Alpine scurvy
571283	False	eng subst	mal de la rosa
571284	False	eng subst	mal rosso
571287	False	eng subst	Saint Ignatius' itch
571292	False	eng subst	dermoid cyst
571294	False	eng subst	hemorrhagic cyst
571295	False	eng subst	blood cyst
571298	False	eng subst	nabothian cyst
571299	False	eng subst	nabothian follicle
571300	False	eng subst	ovarian cyst
571302	False	eng subst	Meibomian cyst
571304	False	eng subst	sebaceous cyst
571305	False	eng subst	pilar cyst
571310	False	eng subst	motion sickness
571313	False	eng subst	air sickness
571314	False	eng subst	car sickness
571316	False	eng subst	mal de mer
571319	False	eng subst	heat hyperpyrexia
571320	False	eng subst	heat exhaustion
571321	False	eng subst	heat prostration
571325	False	eng subst	thermic fever
571333	False	eng subst	anterior synechia
571334	False	eng subst	posterior synechia
571336	False	eng subst	iron-storage disease
571337	False	eng subst	iron overload
571338	False	eng subst	bronzed diabetes
571339	False	eng subst	classic hemochromatosis
571340	False	eng subst	idiopathic hemochromatosis
571341	False	eng subst	acquired hemochromatosis
571352	False	eng subst	Charcot-Marie-Tooth disease
571353	False	eng subst	hereditary motor and sensory neuropathy
571355	False	eng subst	multiple mononeuropathy
571359	False	eng subst	inclusion body myositis
571361	False	eng subst	Albers-Schonberg disease
571362	False	eng subst	marble bones disease
571378	False	eng subst	aphthous ulcer
571380	False	eng subst	pressure sore
571381	False	eng subst	decubitus ulcer
571383	False	eng subst	peptic ulcer
571384	False	eng subst	peptic ulceration
571385	False	eng subst	duodenal ulcer
571386	False	eng subst	gastric ulcer
571388	False	eng subst	canker sore
571396	False	eng subst	Arnold-Chiari deformity
571398	False	eng subst	pes cavus
571399	False	eng subst	cleft foot
571400	False	eng subst	cleft lip
571403	False	eng subst	cleft palate
571406	False	eng subst	talipes valgus
571407	False	eng subst	talipes equinus
571408	False	eng subst	talipes calcaneus
571409	False	eng subst	pigeon breast
571410	False	eng subst	chicken breast
571412	False	eng subst	alder blight
571413	False	eng subst	apple blight
571414	False	eng subst	apple canker
571415	False	eng subst	beet blight
571416	False	eng subst	blister blight
571417	False	eng subst	blister blight
571418	False	eng subst	cane blight
571419	False	eng subst	celery blight
571420	False	eng subst	chestnut blight
571421	False	eng subst	chestnut canker
571422	False	eng subst	chestnut-bark disease
571423	False	eng subst	coffee blight
571424	False	eng subst	collar blight
571425	False	eng subst	fire blight
571426	False	eng subst	pear blight
571427	False	eng subst	blight canker
571428	False	eng subst	halo blight
571429	False	eng subst	halo spot
571430	False	eng subst	bean blight
571431	False	eng subst	halo blight
571432	False	eng subst	head blight
571433	False	eng subst	wheat scab
571434	False	eng subst	late blight
571435	False	eng subst	leaf blight
571436	False	eng subst	leaf disease
571437	False	eng subst	needle blight
571438	False	eng subst	needle cast
571439	False	eng subst	leaf cast
571440	False	eng subst	oak blight
571441	False	eng subst	peach blight
571442	False	eng subst	potato blight
571443	False	eng subst	potato mold
571444	False	eng subst	potato disease
571445	False	eng subst	potato mildew
571446	False	eng subst	potato murrain
571447	False	eng subst	rim blight
571448	False	eng subst	spinach blight
571449	False	eng subst	spur blight
571450	False	eng subst	stem blight
571451	False	eng subst	stripe blight
571452	False	eng subst	thread blight
571453	False	eng subst	tomato blight
571454	False	eng subst	tomato yellows
571455	False	eng subst	twig blight
571456	False	eng subst	walnut blight
571457	False	eng subst	sandfly fever
571458	False	eng subst	pappataci fever
571460	False	eng subst	skin disease
571461	False	eng subst	disease of the skin
571462	False	eng subst	skin disorder
571463	False	eng subst	lupus vulgaris
571464	False	eng subst	ankylosing spondylitis
571465	False	eng subst	Marie-Strumpell disease
571466	False	eng subst	rheumatoid spondylitis
571467	False	eng subst	discoid lupus erythematosus
571469	False	eng subst	Hashimoto's disease
571470	False	eng subst	lupus erythematosus
571472	False	eng subst	systemic lupus erythematosus
571474	False	eng subst	disseminated lupus erythematosus
571477	False	eng subst	acanthosis nigricans
571478	False	eng subst	keratosis nigricans
571480	False	eng subst	acne rosacea
571482	False	eng subst	acne vulgaris
571483	False	eng subst	actinic dermatitis
571484	False	eng subst	atopic dermatitis
571485	False	eng subst	atopic eczema
571486	False	eng subst	bubble gum dermatitis
571487	False	eng subst	contact dermatitis
571488	False	eng subst	Rhus dermatitis
571489	False	eng subst	poison ivy
571490	False	eng subst	poison oak
571491	False	eng subst	poison sumac
571492	False	eng subst	cradle cap
571493	False	eng subst	diaper rash
571494	False	eng subst	diaper dermatitis
571497	False	eng subst	schistosome dermatitis
571498	False	eng subst	swimmer's itch
571501	False	eng subst	baker's eczema
571502	False	eng subst	allergic eczema
571503	False	eng subst	eczema herpeticum
571504	False	eng subst	eczema vaccinatum
571505	False	eng subst	Kaposi's varicelliform eruption
571506	False	eng subst	lichtenoid eczema
571507	False	eng subst	chronic eczema
571508	False	eng subst	eczema hypertrophicum
571511	False	eng subst	erythema multiforme
571512	False	eng subst	erythema nodosum
571514	False	eng subst	love bite
571515	False	eng subst	erythema nodosum leprosum
571521	False	eng subst	jungle rot
571526	False	eng subst	actinic keratosis
571527	False	eng subst	keratosis blennorrhagica
571528	False	eng subst	keratoderma blennorrhagica
571529	False	eng subst	keratosis follicularis
571530	False	eng subst	Darier's disease
571531	False	eng subst	keratosis pilaris
571532	False	eng subst	seborrheic keratosis
571535	False	eng subst	lichen planus
571536	False	eng subst	lichen ruber planus
571542	False	eng subst	molluscum contagiosum
571543	False	eng subst	necrobiosis lipoidica
571544	False	eng subst	necrobiosis lipoidica diabeticorum
571548	False	eng subst	pityriasis alba
571549	False	eng subst	pityriasis rosea
571553	False	eng subst	Saint Anthony's fire
571557	False	eng subst	seborrheic dermatitis
571558	False	eng subst	seborrheic eczema
571562	False	eng subst	xanthoma disseminatum
571564	False	eng subst	xanthoma multiplex
571565	False	eng subst	cholesterosis cutis
571566	False	eng subst	lipid granulomatosis
571567	False	eng subst	lipoid granulomatosis
571573	False	eng subst	adenomatous polyp
571574	False	eng subst	sessile polyp
571575	False	eng subst	pedunculated polyp
571581	False	eng subst	skin tumor
571585	False	eng subst	benign tumor
571586	False	eng subst	benign tumour
571587	False	eng subst	nonmalignant tumor
571588	False	eng subst	nonmalignant tumour
571589	False	eng subst	nonmalignant neoplasm
571592	False	eng subst	embryonal carcinosarcoma
571593	False	eng subst	brain tumor
571594	False	eng subst	brain tumour
571604	False	eng subst	granulation tissue
571607	False	eng subst	fibroid tumor
571615	False	eng subst	adipose tumor
571616	False	eng subst	malignant tumor
571617	False	eng subst	malignant neoplasm
571618	False	eng subst	metastatic tumor
571621	False	eng subst	malignant neoplastic disease
571624	False	eng subst	Ewing's sarcoma
571625	False	eng subst	Ewing's tumor
571626	False	eng subst	Ewing's tumour
571627	False	eng subst	endothelial myeloma
571628	False	eng subst	Kaposi's sarcoma
571633	False	eng subst	malignant neuroma
571635	False	eng subst	osteogenic sarcoma
571639	False	eng subst	Hodgkin's disease
571642	False	eng subst	squamous cell carcinoma
571646	False	eng subst	cancer of the blood
571647	False	eng subst	acute leukemia
571648	False	eng subst	acute lymphocytic leukemia
571649	False	eng subst	acute lymphoblastic leukemia
571650	False	eng subst	acute myelocytic leukemia
571651	False	eng subst	acute myeloid leukemia
571652	False	eng subst	chronic leukemia
571653	False	eng subst	chronic lymphocytic leukemia
571654	False	eng subst	chronic myelocytic leukemia
571655	False	eng subst	myeloid leukemia
571656	False	eng subst	lymphocytic leukemia
571657	False	eng subst	lymphoblastic leukemia
571658	False	eng subst	monocytic leukemia
571659	False	eng subst	monocytic leukaemia
571660	False	eng subst	monoblastic leukemia
571661	False	eng subst	monoblastic leukaemia
571662	False	eng subst	histiocytic leukemia
571663	False	eng subst	histiocytic leukaemia
571664	False	eng subst	myeloblastic leukemia
571665	False	eng subst	myelocytic leukemia
571666	False	eng subst	granulocytic leukemia
571669	False	eng subst	embryonal rhabdomyosarcoma
571670	False	eng subst	embryonal rhabdosarcoma
571671	False	eng subst	alveolar rhabdomyosarcoma
571672	False	eng subst	alveolar rhabdosarcoma
571673	False	eng subst	pleomorphic rhabdomyosarcoma
571674	False	eng subst	pleomorphic rhabdosarcoma
571675	False	eng subst	Wilms' tumor
